Country,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Switzerland,SZ06.04.2020,06.04.2020,m,30,10,1203,1,NA
Switzerland,SZ06.04.2020,06.04.2020,m,40,10,1463,1,NA
Switzerland,SZ06.04.2020,06.04.2020,m,50,10,2230,9,NA
Switzerland,SZ06.04.2020,06.04.2020,m,60,10,1592,36,NA
Switzerland,SZ06.04.2020,06.04.2020,m,70,10,1202,96,NA
Switzerland,SZ06.04.2020,06.04.2020,m,80,10,630.6,96.2,NA
Switzerland,SZ06.04.2020,06.04.2020,m,90,10,360.1,92.4,NA
Switzerland,SZ06.04.2020,06.04.2020,m,100,10,69.4,41.5,NA
Switzerland,SZ07.04.2020,07.04.2020,b,0,10,84,0,NA
Switzerland,SZ07.04.2020,07.04.2020,b,10,10,558,0,NA
Switzerland,SZ07.04.2020,07.04.2020,b,20,10,2497,0,NA
Switzerland,SZ07.04.2020,07.04.2020,b,30,10,2879,3,NA
Switzerland,SZ07.04.2020,07.04.2020,b,40,10,3488,1,NA
Switzerland,SZ07.04.2020,07.04.2020,b,50,10,4652,15,NA
Switzerland,SZ07.04.2020,07.04.2020,b,60,10,2856,50,NA
Switzerland,SZ07.04.2020,07.04.2020,b,70,10,2238,148,NA
Switzerland,SZ07.04.2020,07.04.2020,b,80,10,1279,130.7,NA
Switzerland,SZ07.04.2020,07.04.2020,b,90,10,1014.8,143.7,NA
Switzerland,SZ07.04.2020,07.04.2020,b,100,10,332.2,147.7,NA
Switzerland,SZ07.04.2020,07.04.2020,f,0,10,37,0,NA
Switzerland,SZ07.04.2020,07.04.2020,f,10,10,323,0,NA
Switzerland,SZ07.04.2020,07.04.2020,f,20,10,1507,0,NA
Switzerland,SZ07.04.2020,07.04.2020,f,30,10,1636,2,NA
Switzerland,SZ07.04.2020,07.04.2020,f,40,10,1981,0,NA
Switzerland,SZ07.04.2020,07.04.2020,f,50,10,2366,6,NA
Switzerland,SZ07.04.2020,07.04.2020,f,60,10,1218,13,NA
Switzerland,SZ07.04.2020,07.04.2020,f,70,10,999,46,NA
Switzerland,SZ07.04.2020,07.04.2020,f,80,10,652.1,41.8,NA
Switzerland,SZ07.04.2020,07.04.2020,f,90,10,619.7,50.2,NA
Switzerland,SZ07.04.2020,07.04.2020,f,100,10,250.2,82,NA
Switzerland,SZ07.04.2020,07.04.2020,m,0,10,47,0,NA
Switzerland,SZ07.04.2020,07.04.2020,m,10,10,235,0,NA
Switzerland,SZ07.04.2020,07.04.2020,m,20,10,990,0,NA
Switzerland,SZ07.04.2020,07.04.2020,m,30,10,1243,1,NA
Switzerland,SZ07.04.2020,07.04.2020,m,40,10,1507,1,NA
Switzerland,SZ07.04.2020,07.04.2020,m,50,10,2286,9,NA
Switzerland,SZ07.04.2020,07.04.2020,m,60,10,1638,37,NA
Switzerland,SZ07.04.2020,07.04.2020,m,70,10,1239,102,NA
Switzerland,SZ07.04.2020,07.04.2020,m,80,10,658.6,105.3,NA
Switzerland,SZ07.04.2020,07.04.2020,m,90,10,374.9,100,NA
Switzerland,SZ07.04.2020,07.04.2020,m,100,10,70.5,42.8,NA
Switzerland,SZ09.04.2020,09.04.2020,b,0,10,88,0,NA
Switzerland,SZ09.04.2020,09.04.2020,b,10,10,599,0,NA
Switzerland,SZ09.04.2020,09.04.2020,b,20,10,2739,0,NA
Switzerland,SZ09.04.2020,09.04.2020,b,30,10,3108,4,NA
Switzerland,SZ09.04.2020,09.04.2020,b,40,10,3755,1,NA
Switzerland,SZ09.04.2020,09.04.2020,b,50,10,4972,17,NA
Switzerland,SZ09.04.2020,09.04.2020,b,60,10,3023,61,NA
Switzerland,SZ09.04.2020,09.04.2020,b,70,10,2383,172,NA
Switzerland,SZ09.04.2020,09.04.2020,b,80,10,1389,159,NA
Switzerland,SZ09.04.2020,09.04.2020,b,90,10,1089.8,178,NA
Switzerland,SZ09.04.2020,09.04.2020,b,100,10,341.3,163,NA
Switzerland,SZ09.04.2020,09.04.2020,f,0,10,39,0,NA
Switzerland,SZ09.04.2020,09.04.2020,f,10,10,346,0,NA
Switzerland,SZ09.04.2020,09.04.2020,f,20,10,1650,0,NA
Switzerland,SZ09.04.2020,09.04.2020,f,30,10,1768,2,NA
Switzerland,SZ09.04.2020,09.04.2020,f,40,10,2133,0,NA
Switzerland,SZ09.04.2020,09.04.2020,f,50,10,2543,6,NA
Switzerland,SZ09.04.2020,09.04.2020,f,60,10,1293,16,NA
Switzerland,SZ09.04.2020,09.04.2020,f,70,10,1072,49,NA
Switzerland,SZ09.04.2020,09.04.2020,f,80,10,716.9,47.8,NA
Switzerland,SZ09.04.2020,09.04.2020,f,90,10,672.1,65.2,NA
Switzerland,SZ09.04.2020,09.04.2020,f,100,10,258,95,NA
Switzerland,SZ09.04.2020,09.04.2020,m,0,10,49,0,NA
Switzerland,SZ09.04.2020,09.04.2020,m,10,10,253,0,NA
Switzerland,SZ09.04.2020,09.04.2020,m,20,10,1089,0,NA
Switzerland,SZ09.04.2020,09.04.2020,m,30,10,1340,2,NA
Switzerland,SZ09.04.2020,09.04.2020,m,40,10,1622,1,NA
Switzerland,SZ09.04.2020,09.04.2020,m,50,10,2429,11,NA
Switzerland,SZ09.04.2020,09.04.2020,m,60,10,1730,45,NA
Switzerland,SZ09.04.2020,09.04.2020,m,70,10,1311,123,NA
Switzerland,SZ09.04.2020,09.04.2020,m,80,10,704.3,129.5,NA
Switzerland,SZ09.04.2020,09.04.2020,m,90,10,396.7,117.1,NA
Switzerland,SZ09.04.2020,09.04.2020,m,100,10,72,45.4,NA
Switzerland,SZ10.04.2020,10.04.2020,b,0,10,91,0,NA
Switzerland,SZ10.04.2020,10.04.2020,b,10,10,623,0,NA
Switzerland,SZ10.04.2020,10.04.2020,b,20,10,2847,0,NA
Switzerland,SZ10.04.2020,10.04.2020,b,30,10,3206,4,NA
Switzerland,SZ10.04.2020,10.04.2020,b,40,10,3865,1,NA
Switzerland,SZ10.04.2020,10.04.2020,b,50,10,5111,18,NA
Switzerland,SZ10.04.2020,10.04.2020,b,60,10,3097,63,NA
Switzerland,SZ10.04.2020,10.04.2020,b,70,10,2443,178,NA
Switzerland,SZ10.04.2020,10.04.2020,b,80,10,1451.2,173.5,NA
Switzerland,SZ10.04.2020,10.04.2020,b,90,10,1138.5,196.3,NA
Switzerland,SZ10.04.2020,10.04.2020,b,100,10,347.2,170.2,NA
Switzerland,SZ10.04.2020,10.04.2020,f,0,10,41,0,NA
Switzerland,SZ10.04.2020,10.04.2020,f,10,10,363,0,NA
Switzerland,SZ10.04.2020,10.04.2020,f,20,10,1712,0,NA
Switzerland,SZ10.04.2020,10.04.2020,f,30,10,1826,2,NA
Switzerland,SZ10.04.2020,10.04.2020,f,40,10,2205,0,NA
Switzerland,SZ10.04.2020,10.04.2020,f,50,10,2621,7,NA
Switzerland,SZ10.04.2020,10.04.2020,f,60,10,1321,16,NA
Switzerland,SZ10.04.2020,10.04.2020,f,70,10,1104,52,NA
Switzerland,SZ10.04.2020,10.04.2020,f,80,10,752.8,56.4,NA
Switzerland,SZ10.04.2020,10.04.2020,f,90,10,702.7,76,NA
Switzerland,SZ10.04.2020,10.04.2020,f,100,10,262.5,101.6,NA
Switzerland,SZ10.04.2020,10.04.2020,m,0,10,50,0,NA
Switzerland,SZ10.04.2020,10.04.2020,m,10,10,260,0,NA
Switzerland,SZ10.04.2020,10.04.2020,m,20,10,1135,0,NA
Switzerland,SZ10.04.2020,10.04.2020,m,30,10,1380,2,NA
Switzerland,SZ10.04.2020,10.04.2020,m,40,10,1660,1,NA
Switzerland,SZ10.04.2020,10.04.2020,m,50,10,2490,11,NA
Switzerland,SZ10.04.2020,10.04.2020,m,60,10,1776,47,NA
Switzerland,SZ10.04.2020,10.04.2020,m,70,10,1339,126,NA
Switzerland,SZ10.04.2020,10.04.2020,m,80,10,732.2,135.1,NA
Switzerland,SZ10.04.2020,10.04.2020,m,90,10,413.6,124.2,NA
Switzerland,SZ10.04.2020,10.04.2020,m,100,10,73.2,46.7,NA
USA,US16.03.2020,16.03.2020,b,0,10,36.1,0,NA
USA,US16.03.2020,16.03.2020,b,10,10,86.9,0,NA
USA,US16.03.2020,16.03.2020,b,20,10,199.8,0.1,NA
USA,US16.03.2020,16.03.2020,b,30,10,322.2,0.4,NA
USA,US16.03.2020,16.03.2020,b,40,10,392.3,1.2,NA
USA,US16.03.2020,16.03.2020,b,50,10,446.5,3.7,NA
USA,US16.03.2020,16.03.2020,b,60,10,394.1,8.2,NA
USA,US16.03.2020,16.03.2020,b,70,10,377.3,12.7,NA
USA,US16.03.2020,16.03.2020,b,80,10,52.9,2.9,NA
USA,US16.03.2020,16.03.2020,b,90,10,5.2,0.5,NA
USA,US16.03.2020,16.03.2020,b,100,10,135.8,14.3,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,0,10,231.4,0.2,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,10,10,861.2,1.2,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,20,10,4514.9,10,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,30,10,9485.1,36.9,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,40,10,8602.8,72,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,50,10,8037.2,152.9,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,60,10,7351.1,308.4,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,70,10,3545.6,280.5,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,80,10,1990.6,258.7,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,90,10,1058.6,236.6,NA
USA_NYC,NYC01.04.2020,01.04.2020,b,100,10,28.6,16.6,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,0,10,250.1,0.2,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,10,10,929.1,1.2,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,20,10,4870.7,11,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,30,10,10263.4,42.6,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,40,10,9351.6,84.4,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,50,10,8733.5,176.3,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,60,10,7979,348,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,70,10,3909.8,317.6,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,80,10,2229.6,297.8,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,90,10,1160.7,265.5,NA
USA_NYC,NYC02.04.2020,02.04.2020,b,100,10,29.6,17.4,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,0,10,284.4,0.2,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,10,10,1033.2,1.3,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,20,10,5338.4,13.1,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,30,10,11304.8,52.8,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,40,10,10522,100.7,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,50,10,9985.8,201.6,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,60,10,9168.1,414,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,70,10,4599.8,396.3,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,80,10,2676.5,363.3,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,90,10,1344.7,305.6,NA
USA_NYC,NYC03.04.2020,03.04.2020,b,100,10,31.3,18.2,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,0,10,313.7,0.5,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,10,10,1117.8,2.3,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,20,10,5692.5,18,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,30,10,12042.2,62.9,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,40,10,11322.3,117.1,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,50,10,10832.1,244.4,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,60,10,9962.1,502.6,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,70,10,5071.6,480.3,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,80,10,2991.7,445.9,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,90,10,1471.7,360.6,NA
USA_NYC,NYC04.04.2020,04.04.2020,b,100,10,32.3,19.4,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,0,10,331,0.5,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,10,10,1177.3,2.4,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,20,10,5999.5,18.6,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,30,10,12759.2,66.4,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,40,10,12094.7,126.9,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,50,10,11588.3,268.5,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,60,10,10625.5,551.7,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,70,10,5477.4,529.9,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,80,10,3280.8,495.1,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,90,10,1588.1,392,NA
USA_NYC,NYC05.04.2020,05.04.2020,b,100,10,33.3,20,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,0,10,353.6,0.5,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,10,10,1243.4,2.4,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,20,10,6290.4,19,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,30,10,13410.2,69.9,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,40,10,12836.7,137.6,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,50,10,12352.3,297.9,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,60,10,11262.8,617.4,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,70,10,5816.1,594.8,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,80,10,3502.4,552,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,90,10,1674.3,425.9,NA
USA_NYC,NYC06.04.2020,06.04.2020,b,100,10,33.9,20.7,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,0,10,413.4,0.4,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,10,10,1397.7,2.5,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,20,10,6839.7,23.8,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,30,10,14416.3,95.3,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,40,10,13886.5,189.7,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,50,10,13447,392.3,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,60,10,12197.8,788.9,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,70,10,6325.8,771.6,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,80,10,3838.8,726.9,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,90,10,1803.1,530.2,NA
USA_NYC,NYC07.04.2020,07.04.2020,b,100,10,34.9,22.4,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,0,10,464.5,0.7,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,10,10,1535.6,3.5,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,20,10,7369.2,27.6,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,30,10,15404.4,102.4,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,40,10,14852.8,210.9,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,50,10,14429.4,469.4,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,60,10,13109.4,957,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,70,10,6868.7,939.4,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,80,10,4197.6,896.8,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,90,10,1936.5,628.4,NA
USA_NYC,NYC08.04.2020,08.04.2020,b,100,10,35.8,23.9,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,0,10,534.5,0.7,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,10,10,1723.7,3.6,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,20,10,8111,29.3,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,30,10,16878.9,112.3,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,40,10,16369.4,236.4,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,50,10,15862.1,527.3,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,60,10,14167.8,1065.7,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,70,10,7403.2,1055.4,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,80,10,4563.3,1022.7,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,90,10,2074.4,699.7,NA
USA_NYC,NYC09.04.2020,09.04.2020,b,100,10,36.7,24.9,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,0,10,91.3,0,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,10,10,301.4,0,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,20,10,1363.1,0,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,30,10,2464.6,0.3,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,40,10,1938.5,2.2,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,50,10,1740.8,10.7,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,60,10,1596.1,21.9,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,70,10,658.1,14.4,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,80,10,333.5,14.5,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,90,10,259.7,27.5,NA
USA_NYC,NYC22.03.2020,22.03.2020,b,100,10,17,7.4,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,0,10,96.3,0,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,10,10,328.8,0,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,20,10,1538.5,0.2,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,30,10,2844.8,1.2,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,40,10,2260.7,4.9,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,50,10,2014.7,15.2,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,60,10,1821.1,25.3,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,70,10,749.3,17.1,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,80,10,379.8,18.8,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,90,10,287.3,34.3,NA
USA_NYC,NYC23.03.2020,23.03.2020,b,100,10,17.6,8.1,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,0,10,113.4,0,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,10,10,393.5,0,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,20,10,1878.4,0.3,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,30,10,3548,2.1,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,40,10,2877.1,7,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,50,10,2574.3,19.6,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,60,10,2326.2,42.1,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,70,10,987.6,34.6,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,80,10,514,31.3,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,90,10,365.1,46.2,NA
USA_NYC,NYC24.03.2020,24.03.2020,b,100,10,19.3,8.9,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,0,10,129.7,0,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,10,10,462.8,0,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,20,10,2286.4,1.1,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,30,10,4465.3,7.3,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,40,10,3735.2,14.4,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,50,10,3373.7,24.8,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,60,10,3044.6,58.9,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,70,10,1325.2,58.7,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,80,10,701.2,46.8,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,90,10,465.8,58.4,NA
USA_NYC,NYC25.03.2020,25.03.2020,b,100,10,21.1,9.6,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,0,10,142.7,0,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,10,10,516.3,0,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,20,10,2587.4,1,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,30,10,5108.4,7.4,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,40,10,4307.9,17.5,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,50,10,3909,34,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,60,10,3559.5,78.3,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,70,10,1581.1,76.3,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,80,10,841.1,63.8,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,90,10,536.3,75.9,NA
USA_NYC,NYC26.03.2020,26.03.2020,b,100,10,22.2,10.7,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,0,10,155.1,0,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,10,10,570,0,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,20,10,2911.6,1.1,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,30,10,5864.3,9,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,40,10,5033.8,23.6,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,50,10,4559,47.1,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,60,10,4100.1,99,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,70,10,1850.2,90.7,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,80,10,1008.2,77.9,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,90,10,621.2,90.3,NA
USA_NYC,NYC27.03.2020,27.03.2020,b,100,10,23.5,11.5,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,0,10,166.7,0,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,10,10,625.5,0,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,20,10,3266.6,1.5,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,30,10,6685.9,14.1,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,40,10,5801.3,39,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,50,10,5272.7,74.3,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,60,10,4777.4,144,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,70,10,2207.7,132.6,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,80,10,1216.6,122.1,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,90,10,719.9,131.2,NA
USA_NYC,NYC28.03.2020,28.03.2020,b,100,10,24.8,13.3,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,0,10,173.1,0.3,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,10,10,658.5,1,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,20,10,3487,5.8,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,30,10,7210.7,18,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,40,10,6303.9,35.9,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,50,10,5757.9,85,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,60,10,5256.8,173.3,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,70,10,2460.3,150.1,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,80,10,1357.3,142,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,90,10,783.1,150.5,NA
USA_NYC,NYC29.03.2020,29.03.2020,b,100,10,25.6,14,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,0,10,203.1,0.3,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,10,10,752.1,1.1,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,20,10,3907.4,7.8,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,30,10,8099.5,25.7,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,40,10,7218.9,47,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,50,10,6660.7,99.1,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,60,10,6008.8,199.7,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,70,10,2799,179.2,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,80,10,1544.2,168.6,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,90,10,866.6,170.8,NA
USA_NYC,NYC30.03.2020,30.03.2020,b,100,10,26.6,14.7,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,0,10,214.5,0.2,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,10,10,799.2,1.2,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,20,10,4188.4,9.2,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,30,10,8769.5,32,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,40,10,7902.2,58.8,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,50,10,7332.1,119.3,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,60,10,6648.6,235.7,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,70,10,3158.2,215.4,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,80,10,1766.1,207.1,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,90,10,964.5,201.5,NA
USA_NYC,NYC31.03.2020,31.03.2020,b,100,10,27.6,15.7,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,0,10,19.6,0,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,10,10,112.1,0,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,20,10,550.4,0.4,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,30,10,1161.7,2.3,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,40,10,1106.7,4.5,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,50,10,1132.2,11.4,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,60,10,1154.5,39.6,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,70,10,623.4,58.3,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,80,10,402.3,61.8,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,90,10,303.7,73.1,NA
USA_WA,US_WA01.04.2020,01.04.2020,b,100,10,18.3,10.7,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,0,10,51.7,0,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,10,10,221.2,0,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,20,10,844.2,0,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,30,10,1612,0,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,40,10,1582.2,1.6,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,50,10,1601.8,28.1,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,60,10,1495.9,87.7,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,70,10,778.4,78.2,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,80,10,515.6,93.4,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,90,10,374.2,118.6,NA
USA_WA,US_WA07.04.2020,07.04.2020,b,100,10,19.9,13.3,NA
USA_WA,US_WA25.03.2020,25.03.2020,b,0,10,7.9,0,NA
