Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths
Germany,All,DE26.03.2020,26.03.2020,m,5,5,NaN,0
Germany,All,DE26.03.2020,26.03.2020,m,10,5,NaN,0.1
Germany,All,DE26.03.2020,26.03.2020,m,15,5,NaN,0.3
Germany,All,DE26.03.2020,26.03.2020,m,20,5,NaN,0.6
Germany,All,DE26.03.2020,26.03.2020,m,25,5,NaN,30.4
Germany,All,DE26.03.2020,26.03.2020,m,30,5,NaN,20.6
Germany,All,DE26.03.2020,26.03.2020,m,35,5,NaN,11.1
Germany,All,DE26.03.2020,26.03.2020,m,40,5,NaN,6.8
Germany,All,DE26.03.2020,26.03.2020,m,45,5,NaN,8.9
Germany,All,DE26.03.2020,26.03.2020,m,50,5,NaN,0
Germany,All,DE26.03.2020,26.03.2020,m,55,5,NaN,0
Germany,All,DE26.03.2020,26.03.2020,m,60,5,NaN,3
Germany,All,DE26.03.2020,26.03.2020,m,65,5,NaN,27
Germany,All,DE26.03.2020,26.03.2020,m,70,5,NaN,122
Germany,All,DE26.03.2020,26.03.2020,m,75,5,NaN,295
Germany,All,DE26.03.2020,26.03.2020,m,80,5,NaN,186.3
Germany,All,DE26.03.2020,26.03.2020,m,85,5,NaN,91.6
Germany,All,DE26.03.2020,26.03.2020,m,90,5,NaN,70.6
Germany,All,DE26.03.2020,26.03.2020,m,95,5,NaN,79.2
Germany,All,DE26.03.2020,26.03.2020,m,100,5,NaN,136.3
Germany,All,DE27.03.2020,27.03.2020,f,0,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,f,5,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,f,10,5,NaN,0.2
Germany,All,DE27.03.2020,27.03.2020,f,15,5,NaN,0.6
Germany,All,DE27.03.2020,27.03.2020,f,20,5,NaN,1.2
Germany,All,DE27.03.2020,27.03.2020,f,25,5,NaN,14.5
Germany,All,DE27.03.2020,27.03.2020,f,30,5,NaN,6.1
Germany,All,DE27.03.2020,27.03.2020,f,35,5,NaN,1.7
Germany,All,DE27.03.2020,27.03.2020,f,40,5,NaN,0.5
Germany,All,DE27.03.2020,27.03.2020,f,45,5,NaN,0.4
Germany,All,DE27.03.2020,27.03.2020,f,50,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,f,55,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,f,60,5,NaN,0.8
Germany,All,DE27.03.2020,27.03.2020,f,65,5,NaN,9.3
Germany,All,DE27.03.2020,27.03.2020,f,70,5,NaN,46.9
Germany,All,DE27.03.2020,27.03.2020,f,75,5,NaN,108
Germany,All,DE27.03.2020,27.03.2020,f,80,5,NaN,55.3
Germany,All,DE27.03.2020,27.03.2020,f,85,5,NaN,22.2
Germany,All,DE27.03.2020,27.03.2020,f,90,5,NaN,20
Germany,All,DE27.03.2020,27.03.2020,f,95,5,NaN,38.9
Germany,All,DE27.03.2020,27.03.2020,f,100,5,NaN,282.6
Germany,All,DE27.03.2020,27.03.2020,m,0,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,m,5,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,m,10,5,NaN,0.1
Germany,All,DE27.03.2020,27.03.2020,m,15,5,NaN,0.3
Germany,All,DE27.03.2020,27.03.2020,m,20,5,NaN,0.6
Germany,All,DE27.03.2020,27.03.2020,m,25,5,NaN,37.8
Germany,All,DE27.03.2020,27.03.2020,m,30,5,NaN,22.1
Germany,All,DE27.03.2020,27.03.2020,m,35,5,NaN,10
Germany,All,DE27.03.2020,27.03.2020,m,40,5,NaN,5
Germany,All,DE27.03.2020,27.03.2020,m,45,5,NaN,5.8
Germany,All,DE27.03.2020,27.03.2020,m,50,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,m,55,5,NaN,0
Germany,All,DE27.03.2020,27.03.2020,m,60,5,NaN,2.1
Germany,All,DE27.03.2020,27.03.2020,m,65,5,NaN,23.4
Germany,All,DE27.03.2020,27.03.2020,m,70,5,NaN,126.1
Germany,All,DE27.03.2020,27.03.2020,m,75,5,NaN,334.4
Germany,All,DE27.03.2020,27.03.2020,m,80,5,NaN,214.2
Germany,All,DE27.03.2020,27.03.2020,m,85,5,NaN,102.1
Germany,All,DE27.03.2020,27.03.2020,m,90,5,NaN,75.3
Germany,All,DE27.03.2020,27.03.2020,m,95,5,NaN,81.8
Germany,All,DE27.03.2020,27.03.2020,m,100,5,NaN,137.5
Germany,All,DE28.03.2020,28.03.2020,f,0,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,f,5,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,f,10,5,NaN,0.2
Germany,All,DE28.03.2020,28.03.2020,f,15,5,NaN,0.6
Germany,All,DE28.03.2020,28.03.2020,f,20,5,NaN,1.2
Germany,All,DE28.03.2020,28.03.2020,f,25,5,NaN,14.9
Germany,All,DE28.03.2020,28.03.2020,f,30,5,NaN,7.2
Germany,All,DE28.03.2020,28.03.2020,f,35,5,NaN,2.2
Germany,All,DE28.03.2020,28.03.2020,f,40,5,NaN,0.6
Germany,All,DE28.03.2020,28.03.2020,f,45,5,NaN,0.4
Germany,All,DE28.03.2020,28.03.2020,f,50,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,f,55,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,f,60,5,NaN,0.7
Germany,All,DE28.03.2020,28.03.2020,f,65,5,NaN,7.7
Germany,All,DE28.03.2020,28.03.2020,f,70,5,NaN,44.2
Germany,All,DE28.03.2020,28.03.2020,f,75,5,NaN,135.4
Germany,All,DE28.03.2020,28.03.2020,f,80,5,NaN,101.4
Germany,All,DE28.03.2020,28.03.2020,f,85,5,NaN,56.3
Germany,All,DE28.03.2020,28.03.2020,f,90,5,NaN,47.6
Germany,All,DE28.03.2020,28.03.2020,f,95,5,NaN,60.9
Germany,All,DE28.03.2020,28.03.2020,f,100,5,NaN,215.2
Germany,All,DE28.03.2020,28.03.2020,m,0,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,m,5,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,m,10,5,NaN,0.1
Germany,All,DE28.03.2020,28.03.2020,m,15,5,NaN,0.3
Germany,All,DE28.03.2020,28.03.2020,m,20,5,NaN,0.5
Germany,All,DE28.03.2020,28.03.2020,m,25,5,NaN,44.6
Germany,All,DE28.03.2020,28.03.2020,m,30,5,NaN,23.6
Germany,All,DE28.03.2020,28.03.2020,m,35,5,NaN,9.1
Germany,All,DE28.03.2020,28.03.2020,m,40,5,NaN,3.8
Germany,All,DE28.03.2020,28.03.2020,m,45,5,NaN,3.7
Germany,All,DE28.03.2020,28.03.2020,m,50,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,m,55,5,NaN,0
Germany,All,DE28.03.2020,28.03.2020,m,60,5,NaN,1.5
Germany,All,DE28.03.2020,28.03.2020,m,65,5,NaN,19.9
Germany,All,DE28.03.2020,28.03.2020,m,70,5,NaN,125.7
Germany,All,DE28.03.2020,28.03.2020,m,75,5,NaN,365.9
Germany,All,DE28.03.2020,28.03.2020,m,80,5,NaN,244.6
Germany,All,DE28.03.2020,28.03.2020,m,85,5,NaN,114.3
Germany,All,DE28.03.2020,28.03.2020,m,90,5,NaN,80.4
Germany,All,DE28.03.2020,28.03.2020,m,95,5,NaN,83.8
Germany,All,DE28.03.2020,28.03.2020,m,100,5,NaN,137.5
Germany,All,DE29.03.2020,29.03.2020,f,0,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,f,5,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,f,10,5,NaN,0.2
Germany,All,DE29.03.2020,29.03.2020,f,15,5,NaN,0.5
Germany,All,DE29.03.2020,29.03.2020,f,20,5,NaN,1.3
Germany,All,DE29.03.2020,29.03.2020,f,25,5,NaN,12
Germany,All,DE29.03.2020,29.03.2020,f,30,5,NaN,7.2
Germany,All,DE29.03.2020,29.03.2020,f,35,5,NaN,3.1
Germany,All,DE29.03.2020,29.03.2020,f,40,5,NaN,1.4
Germany,All,DE29.03.2020,29.03.2020,f,45,5,NaN,1.4
Germany,All,DE29.03.2020,29.03.2020,f,50,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,f,55,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,f,60,5,NaN,1.7
Germany,All,DE29.03.2020,29.03.2020,f,65,5,NaN,12.8
Germany,All,DE29.03.2020,29.03.2020,f,70,5,NaN,52.6
Germany,All,DE29.03.2020,29.03.2020,f,75,5,NaN,130.9
Germany,All,DE29.03.2020,29.03.2020,f,80,5,NaN,87
Germany,All,DE29.03.2020,29.03.2020,f,85,5,NaN,48.4
Germany,All,DE29.03.2020,29.03.2020,f,90,5,NaN,45.2
Germany,All,DE29.03.2020,29.03.2020,f,95,5,NaN,66.3
Germany,All,DE29.03.2020,29.03.2020,f,100,5,NaN,269.5
Germany,All,DE29.03.2020,29.03.2020,m,0,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,m,5,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,m,10,5,NaN,0.1
Germany,All,DE29.03.2020,29.03.2020,m,15,5,NaN,0.3
Germany,All,DE29.03.2020,29.03.2020,m,20,5,NaN,0.5
Germany,All,DE29.03.2020,29.03.2020,m,25,5,NaN,49.5
Germany,All,DE29.03.2020,29.03.2020,m,30,5,NaN,23.2
Germany,All,DE29.03.2020,29.03.2020,m,35,5,NaN,7.8
Germany,All,DE29.03.2020,29.03.2020,m,40,5,NaN,2.8
Germany,All,DE29.03.2020,29.03.2020,m,45,5,NaN,2.4
Germany,All,DE29.03.2020,29.03.2020,m,50,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,m,55,5,NaN,0
Germany,All,DE29.03.2020,29.03.2020,m,60,5,NaN,1.1
Germany,All,DE29.03.2020,29.03.2020,m,65,5,NaN,17.3
Germany,All,DE29.03.2020,29.03.2020,m,70,5,NaN,124.9
Germany,All,DE29.03.2020,29.03.2020,m,75,5,NaN,390.6
Germany,All,DE29.03.2020,29.03.2020,m,80,5,NaN,263.1
Germany,All,DE29.03.2020,29.03.2020,m,85,5,NaN,119.6
Germany,All,DE29.03.2020,29.03.2020,m,90,5,NaN,82.1
Germany,All,DE29.03.2020,29.03.2020,m,95,5,NaN,84.3
Germany,All,DE29.03.2020,29.03.2020,m,100,5,NaN,137.5
Germany,All,DE30.03.2020,30.03.2020,f,0,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,f,5,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,f,10,5,NaN,0.2
Germany,All,DE30.03.2020,30.03.2020,f,15,5,NaN,0.6
Germany,All,DE30.03.2020,30.03.2020,f,20,5,NaN,1.2
Germany,All,DE30.03.2020,30.03.2020,f,25,5,NaN,15.5
Germany,All,DE30.03.2020,30.03.2020,f,30,5,NaN,7.3
Germany,All,DE30.03.2020,30.03.2020,f,35,5,NaN,2.2
Germany,All,DE30.03.2020,30.03.2020,f,40,5,NaN,0.7
Germany,All,DE30.03.2020,30.03.2020,f,45,5,NaN,0.6
Germany,All,DE30.03.2020,30.03.2020,f,50,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,f,55,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,f,60,5,NaN,1.3
Germany,All,DE30.03.2020,30.03.2020,f,65,5,NaN,13
Germany,All,DE30.03.2020,30.03.2020,f,70,5,NaN,59.2
Germany,All,DE30.03.2020,30.03.2020,f,75,5,NaN,136.4
Germany,All,DE30.03.2020,30.03.2020,f,80,5,NaN,80.9
Germany,All,DE30.03.2020,30.03.2020,f,85,5,NaN,37.5
Germany,All,DE30.03.2020,30.03.2020,f,90,5,NaN,35.6
Germany,All,DE30.03.2020,30.03.2020,f,95,5,NaN,64.2
Germany,All,DE30.03.2020,30.03.2020,f,100,5,NaN,362.3
Germany,All,DE30.03.2020,30.03.2020,m,0,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,m,5,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,m,10,5,NaN,0.1
Germany,All,DE30.03.2020,30.03.2020,m,15,5,NaN,0.3
Germany,All,DE30.03.2020,30.03.2020,m,20,5,NaN,0.5
Germany,All,DE30.03.2020,30.03.2020,m,25,5,NaN,43.7
Germany,All,DE30.03.2020,30.03.2020,m,30,5,NaN,24.5
Germany,All,DE30.03.2020,30.03.2020,m,35,5,NaN,10.4
Germany,All,DE30.03.2020,30.03.2020,m,40,5,NaN,4.9
Germany,All,DE30.03.2020,30.03.2020,m,45,5,NaN,5.3
Germany,All,DE30.03.2020,30.03.2020,m,50,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,m,55,5,NaN,0
Germany,All,DE30.03.2020,30.03.2020,m,60,5,NaN,2
Germany,All,DE30.03.2020,30.03.2020,m,65,5,NaN,23.6
Germany,All,DE30.03.2020,30.03.2020,m,70,5,NaN,138.5
Germany,All,DE30.03.2020,30.03.2020,m,75,5,NaN,396.9
Germany,All,DE30.03.2020,30.03.2020,m,80,5,NaN,270
Germany,All,DE30.03.2020,30.03.2020,m,85,5,NaN,131.6
Germany,All,DE30.03.2020,30.03.2020,m,90,5,NaN,94.9
Germany,All,DE30.03.2020,30.03.2020,m,95,5,NaN,97.5
Germany,All,DE30.03.2020,30.03.2020,m,100,5,NaN,147.5
Germany,All,DE31.03.2020,31.03.2020,f,0,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,f,5,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,f,10,5,NaN,0.2
Germany,All,DE31.03.2020,31.03.2020,f,15,5,NaN,0.6
Germany,All,DE31.03.2020,31.03.2020,f,20,5,NaN,1.2
Germany,All,DE31.03.2020,31.03.2020,f,25,5,NaN,16.1
Germany,All,DE31.03.2020,31.03.2020,f,30,5,NaN,7.4
Germany,All,DE31.03.2020,31.03.2020,f,35,5,NaN,2.3
Germany,All,DE31.03.2020,31.03.2020,f,40,5,NaN,0.8
Germany,All,DE31.03.2020,31.03.2020,f,45,5,NaN,0.6
Germany,All,DE31.03.2020,31.03.2020,f,50,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,f,55,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,f,60,5,NaN,1.3
Germany,All,DE31.03.2020,31.03.2020,f,65,5,NaN,13.2
Germany,All,DE31.03.2020,31.03.2020,f,70,5,NaN,61.7
Germany,All,DE31.03.2020,31.03.2020,f,75,5,NaN,147.8
Germany,All,DE31.03.2020,31.03.2020,f,80,5,NaN,89.1
Germany,All,DE31.03.2020,31.03.2020,f,85,5,NaN,42.1
Germany,All,DE31.03.2020,31.03.2020,f,90,5,NaN,40.5
Germany,All,DE31.03.2020,31.03.2020,f,95,5,NaN,72.4
Germany,All,DE31.03.2020,31.03.2020,f,100,5,NaN,390.2
Germany,All,DE31.03.2020,31.03.2020,m,0,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,m,5,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,m,10,5,NaN,0.1
Germany,All,DE31.03.2020,31.03.2020,m,15,5,NaN,0.3
Germany,All,DE31.03.2020,31.03.2020,m,20,5,NaN,0.6
Germany,All,DE31.03.2020,31.03.2020,m,25,5,NaN,27.3
Germany,All,DE31.03.2020,31.03.2020,m,30,5,NaN,24.8
Germany,All,DE31.03.2020,31.03.2020,m,35,5,NaN,16.4
Germany,All,DE31.03.2020,31.03.2020,m,40,5,NaN,10.3
Germany,All,DE31.03.2020,31.03.2020,m,45,5,NaN,11.9
Germany,All,DE31.03.2020,31.03.2020,m,50,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,m,55,5,NaN,0
Germany,All,DE31.03.2020,31.03.2020,m,60,5,NaN,6.9
Germany,All,DE31.03.2020,31.03.2020,m,65,5,NaN,46.3
Germany,All,DE31.03.2020,31.03.2020,m,70,5,NaN,165.1
Germany,All,DE31.03.2020,31.03.2020,m,75,5,NaN,370.7
Germany,All,DE31.03.2020,31.03.2020,m,80,5,NaN,262.1
Germany,All,DE31.03.2020,31.03.2020,m,85,5,NaN,146.4
Germany,All,DE31.03.2020,31.03.2020,m,90,5,NaN,114.9
Germany,All,DE31.03.2020,31.03.2020,m,95,5,NaN,118
Germany,All,DE31.03.2020,31.03.2020,m,100,5,NaN,161.2
Italy,All,ITbol02.04.2020,02.04.2020,b,0,5,218.9,0
Italy,All,ITbol02.04.2020,02.04.2020,b,5,5,475.2,0
Italy,All,ITbol02.04.2020,02.04.2020,b,10,5,594.5,0
Italy,All,ITbol02.04.2020,02.04.2020,b,15,5,338,0
Italy,All,ITbol02.04.2020,02.04.2020,b,20,5,165.1,1
Italy,All,ITbol02.04.2020,02.04.2020,b,25,5,288.6,5
Italy,All,ITbol02.04.2020,02.04.2020,b,30,5,1629.5,10.7
Italy,All,ITbol02.04.2020,02.04.2020,b,35,5,5848.8,18.3
Italy,All,ITbol02.04.2020,02.04.2020,b,40,5,7100.2,35.8
Italy,All,ITbol02.04.2020,02.04.2020,b,45,5,6623.4,74.2
Italy,All,ITbol02.04.2020,02.04.2020,b,50,5,9545.5,165.2
Italy,All,ITbol02.04.2020,02.04.2020,b,55,5,11464,313.9
Italy,All,ITbol02.04.2020,02.04.2020,b,60,5,9815.3,540.5
Italy,All,ITbol02.04.2020,02.04.2020,b,65,5,8303.5,907.7
Italy,All,ITbol02.04.2020,02.04.2020,b,70,5,8204.2,1420.2
Italy,All,ITbol02.04.2020,02.04.2020,b,75,5,11065.4,2776.5
Italy,All,ITbol02.04.2020,02.04.2020,b,80,5,10844.3,3404
Italy,All,ITbol02.04.2020,02.04.2020,b,85,5,5434.5,1625.8
Italy,All,ITbol02.04.2020,02.04.2020,b,90,5,1855.3,437
Italy,All,ITbol02.04.2020,02.04.2020,b,95,5,973.8,220.9
Italy,All,ITbol02.04.2020,02.04.2020,b,100,5,1534.1,593.3
Italy,All,ITbol02.04.2020,02.04.2020,f,0,5,156.5,0
Italy,All,ITbol02.04.2020,02.04.2020,f,5,5,140.9,0
Italy,All,ITbol02.04.2020,02.04.2020,f,10,5,152.2,0
Italy,All,ITbol02.04.2020,02.04.2020,f,15,5,287.7,0
Italy,All,ITbol02.04.2020,02.04.2020,f,20,5,795,0.5
Italy,All,ITbol02.04.2020,02.04.2020,f,25,5,1657.1,1.5
Italy,All,ITbol02.04.2020,02.04.2020,f,30,5,1826.4,2.6
Italy,All,ITbol02.04.2020,02.04.2020,f,35,5,1937.5,4.5
Italy,All,ITbol02.04.2020,02.04.2020,f,40,5,2821.6,9.6
Italy,All,ITbol02.04.2020,02.04.2020,f,45,5,4086.1,19.4
Italy,All,ITbol02.04.2020,02.04.2020,f,50,5,5014.7,37.2
Italy,All,ITbol02.04.2020,02.04.2020,f,55,5,4388.6,63
Italy,All,ITbol02.04.2020,02.04.2020,f,60,5,3312.9,107.9
Italy,All,ITbol02.04.2020,02.04.2020,f,65,5,2746.1,191.6
Italy,All,ITbol02.04.2020,02.04.2020,f,70,5,2705.9,322.1
Italy,All,ITbol02.04.2020,02.04.2020,f,75,5,3947.9,720.8
Italy,All,ITbol02.04.2020,02.04.2020,f,80,5,4597,1097.7
Italy,All,ITbol02.04.2020,02.04.2020,f,85,5,2808.6,672.5
Italy,All,ITbol02.04.2020,02.04.2020,f,90,5,1106.8,216.4
Italy,All,ITbol02.04.2020,02.04.2020,f,95,5,632.1,118.6
Italy,All,ITbol02.04.2020,02.04.2020,f,100,5,1141.4,358.2
Italy,All,ITbol02.04.2020,02.04.2020,m,0,5,194.1,0
Italy,All,ITbol02.04.2020,02.04.2020,m,5,5,174.9,0
Italy,All,ITbol02.04.2020,02.04.2020,m,10,5,178.3,0
Italy,All,ITbol02.04.2020,02.04.2020,m,15,5,281.8,0
Italy,All,ITbol02.04.2020,02.04.2020,m,20,5,630.4,0.7
Italy,All,ITbol02.04.2020,02.04.2020,m,25,5,1228.3,3.3
Italy,All,ITbol02.04.2020,02.04.2020,m,30,5,1550.7,7.8
Italy,All,ITbol02.04.2020,02.04.2020,m,35,5,1844.1,14.3
Italy,All,ITbol02.04.2020,02.04.2020,m,40,5,2600.5,26.8
Italy,All,ITbol02.04.2020,02.04.2020,m,45,5,3675.8,54.3
Italy,All,ITbol02.04.2020,02.04.2020,m,50,5,5090.2,127
Italy,All,ITbol02.04.2020,02.04.2020,m,55,5,5708.5,250.6
Italy,All,ITbol02.04.2020,02.04.2020,m,60,5,5751.8,429.4
Italy,All,ITbol02.04.2020,02.04.2020,m,65,5,5639.6,716.5
Italy,All,ITbol02.04.2020,02.04.2020,m,70,5,5398.7,1114.7
Italy,All,ITbol02.04.2020,02.04.2020,m,75,5,6496.4,2036.7
Italy,All,ITbol02.04.2020,02.04.2020,m,80,5,5740.3,2251.1
Italy,All,ITbol02.04.2020,02.04.2020,m,85,5,2544,1013.5
Italy,All,ITbol02.04.2020,02.04.2020,m,90,5,735.3,265.7
Italy,All,ITbol02.04.2020,02.04.2020,m,95,5,306.3,117.4
Italy,All,ITbol02.04.2020,02.04.2020,m,100,5,289.2,175.8
Italy,All,ITbol06.04.2020,06.04.2020,b,0,5,427.2,0.7
Italy,All,ITbol06.04.2020,06.04.2020,b,5,5,405,0.3
Italy,All,ITbol06.04.2020,06.04.2020,b,10,5,442.3,0
Italy,All,ITbol06.04.2020,06.04.2020,b,15,5,778.5,0
Italy,All,ITbol06.04.2020,06.04.2020,b,20,5,1917.7,1.3
Italy,All,ITbol06.04.2020,06.04.2020,b,25,5,3752.2,5.7
Italy,All,ITbol06.04.2020,06.04.2020,b,30,5,4279.3,12.3
Italy,All,ITbol06.04.2020,06.04.2020,b,35,5,4713.3,21.7
Italy,All,ITbol06.04.2020,06.04.2020,b,40,5,6711.8,44.1
Italy,All,ITbol06.04.2020,06.04.2020,b,45,5,9513,91.9
Italy,All,ITbol06.04.2020,06.04.2020,b,50,5,12237.3,198.3
Italy,All,ITbol06.04.2020,06.04.2020,b,55,5,12116.9,368.7
Italy,All,ITbol06.04.2020,06.04.2020,b,60,5,10704.8,640
Italy,All,ITbol06.04.2020,06.04.2020,b,65,5,9729.9,1084.1
Italy,All,ITbol06.04.2020,06.04.2020,b,70,5,9384.1,1677.9
Italy,All,ITbol06.04.2020,06.04.2020,b,75,5,12259.3,3231.5
Italy,All,ITbol06.04.2020,06.04.2020,b,80,5,12549.2,3988.4
Italy,All,ITbol06.04.2020,06.04.2020,b,85,5,6916.2,1968
Italy,All,ITbol06.04.2020,06.04.2020,b,90,5,2552.4,549.4
Italy,All,ITbol06.04.2020,06.04.2020,b,95,5,1328.8,278.6
Italy,All,ITbol06.04.2020,06.04.2020,b,100,5,1807.8,697
Italy,All,ITbol06.04.2020,06.04.2020,f,0,5,192.7,0.7
Italy,All,ITbol06.04.2020,06.04.2020,f,5,5,183.9,0.3
Italy,All,ITbol06.04.2020,06.04.2020,f,10,5,206.6,0
Italy,All,ITbol06.04.2020,06.04.2020,f,15,5,392,0
Italy,All,ITbol06.04.2020,06.04.2020,f,20,5,1054.9,0.7
Italy,All,ITbol06.04.2020,06.04.2020,f,25,5,2140.2,2.3
Italy,All,ITbol06.04.2020,06.04.2020,f,30,5,2331.9,3.8
Italy,All,ITbol06.04.2020,06.04.2020,f,35,5,2469.2,6.2
Italy,All,ITbol06.04.2020,06.04.2020,f,40,5,3584.5,11.8
Italy,All,ITbol06.04.2020,06.04.2020,f,45,5,5155,22.2
Italy,All,ITbol06.04.2020,06.04.2020,f,50,5,6258.9,42.7
Italy,All,ITbol06.04.2020,06.04.2020,f,55,5,5400.5,75.5
Italy,All,ITbol06.04.2020,06.04.2020,f,60,5,4023.6,134.2
Italy,All,ITbol06.04.2020,06.04.2020,f,65,5,3314.8,238.3
Italy,All,ITbol06.04.2020,06.04.2020,f,70,5,3260.9,389.7
Italy,All,ITbol06.04.2020,06.04.2020,f,75,5,4764.4,856
Italy,All,ITbol06.04.2020,06.04.2020,f,80,5,5737.4,1323.2
Italy,All,ITbol06.04.2020,06.04.2020,f,85,5,3829.8,836.7
Italy,All,ITbol06.04.2020,06.04.2020,f,90,5,1657.9,276
Italy,All,ITbol06.04.2020,06.04.2020,f,95,5,948.3,150.8
Italy,All,ITbol06.04.2020,06.04.2020,f,100,5,1435.6,428.3
Italy,All,ITbol06.04.2020,06.04.2020,m,0,5,229.6,0
Italy,All,ITbol06.04.2020,06.04.2020,m,5,5,222.3,0
Italy,All,ITbol06.04.2020,06.04.2020,m,10,5,238.9,0
Italy,All,ITbol06.04.2020,06.04.2020,m,15,5,384.7,0
Italy,All,ITbol06.04.2020,06.04.2020,m,20,5,845.9,0.7
Italy,All,ITbol06.04.2020,06.04.2020,m,25,5,1590.4,3.3
Italy,All,ITbol06.04.2020,06.04.2020,m,30,5,1935.6,8.1
Italy,All,ITbol06.04.2020,06.04.2020,m,35,5,2240.1,16
Italy,All,ITbol06.04.2020,06.04.2020,m,40,5,3110,33
Italy,All,ITbol06.04.2020,06.04.2020,m,45,5,4365.6,69.1
Italy,All,ITbol06.04.2020,06.04.2020,m,50,5,6016.2,154.9
Italy,All,ITbol06.04.2020,06.04.2020,m,55,5,6685.5,292.8
Italy,All,ITbol06.04.2020,06.04.2020,m,60,5,6650.8,502.1
Italy,All,ITbol06.04.2020,06.04.2020,m,65,5,6461.7,848.8
Italy,All,ITbol06.04.2020,06.04.2020,m,70,5,6171.9,1311.7
Italy,All,ITbol06.04.2020,06.04.2020,m,75,5,7466.8,2350.6
Italy,All,ITbol06.04.2020,06.04.2020,m,80,5,6761.8,2593.8
Italy,All,ITbol06.04.2020,06.04.2020,m,85,5,3148.1,1204.7
Italy,All,ITbol06.04.2020,06.04.2020,m,90,5,947.8,329.1
Italy,All,ITbol06.04.2020,06.04.2020,m,95,5,386.9,144.8
Italy,All,ITbol06.04.2020,06.04.2020,m,100,5,323.2,197
Italy,All,ITbol09.03.2020,09.03.2020,b,0,5,19.6,0
Italy,All,ITbol09.03.2020,09.03.2020,b,5,5,25.1,0
Italy,All,ITbol09.03.2020,09.03.2020,b,10,5,32.8,0
Italy,All,ITbol09.03.2020,09.03.2020,b,15,5,55.6,0
Italy,All,ITbol09.03.2020,09.03.2020,b,20,5,112.8,0
Italy,All,ITbol09.03.2020,09.03.2020,b,25,5,194.9,0
Italy,All,ITbol09.03.2020,09.03.2020,b,30,5,227.5,0
Italy,All,ITbol09.03.2020,09.03.2020,b,35,5,261,0
Italy,All,ITbol09.03.2020,09.03.2020,b,40,5,371.5,0.3
Italy,All,ITbol09.03.2020,09.03.2020,b,45,5,554.6,0.7
Italy,All,ITbol09.03.2020,09.03.2020,b,50,5,769,0.9
Italy,All,ITbol09.03.2020,09.03.2020,b,55,5,741.2,2.1
Italy,All,ITbol09.03.2020,09.03.2020,b,60,5,666.7,8
Italy,All,ITbol09.03.2020,09.03.2020,b,65,5,862.2,29
Italy,All,ITbol09.03.2020,09.03.2020,b,70,5,1071.8,53.9
Italy,All,ITbol09.03.2020,09.03.2020,b,75,5,783.5,60.1
Italy,All,ITbol09.03.2020,09.03.2020,b,80,5,303,26.4
Italy,All,ITbol09.03.2020,09.03.2020,b,85,5,135.8,19.1
Italy,All,ITbol09.03.2020,09.03.2020,b,90,5,115.9,18.6
Italy,All,ITbol09.03.2020,09.03.2020,b,95,5,175.3,24.7
Italy,All,ITbol09.03.2020,09.03.2020,b,100,5,862.3,113.3
Italy,All,ITbol09.04.2020,09.04.2020,b,0,5,472.9,0.7
Italy,All,ITbol09.04.2020,09.04.2020,b,5,5,466.1,0.3
Italy,All,ITbol09.04.2020,09.04.2020,b,10,5,521.2,0
Italy,All,ITbol09.04.2020,09.04.2020,b,15,5,912.3,0
Italy,All,ITbol09.04.2020,09.04.2020,b,20,5,2185,1.3
